order_id,city,zone,distance_km,estimated_time_min,order_value,base_delivery_fee,surge_multiplier,weather,rain_intensity,temperature,humidity,wind_speed,traffic_level,hour_of_day,day_of_week,is_weekend,festival_flag,restaurant_prep_time,historical_rider_speed,historical_acceptance_rate_zone,historical_cancel_rate_zone,delivery_revenue,incentive_given,order_accepted
17742,Mumbai,Suburban,7.4,29.1,132.0,51.0,2.03,Light Rain,0.37,27.1,39.8,2.2,Medium,11,Monday,0,0,9.4,22.4,0.599,0.158,132.57,35.0,0
17743,Chennai,Suburban,4.0,24.1,151.0,33.0,1.01,Heavy Rain,0.75,31.1,80.9,4.3,Medium,10,Wednesday,0,1,14.7,12.9,0.679,0.123,66.55,68.0,0
17744,Delhi,Suburban,3.4,16.0,441.0,33.0,1.15,Cloudy,0.06,21.0,39.9,2.5,High,9,Friday,0,0,21.1,26.9,0.871,0.238,134.97,25.0,1
17745,Bangalore,East,3.2,15.8,217.0,39.0,1.18,Clear,0.09,21.3,88.2,3.3,Low,3,Sunday,1,0,16.6,17.1,0.95,0.059,93.76,39.0,1
17746,Hyderabad,Suburban,3.7,19.8,152.0,36.0,1.14,Clear,0.11,31.7,33.7,4.8,Very High,10,Monday,0,0,11.7,24.7,0.726,0.273,74.48,23.0,1
17747,Mumbai,South,1.9,15.8,222.0,28.0,1.86,Storm,0.91,33.6,77.4,6.5,Medium,14,Tuesday,0,0,9.9,12.5,0.815,0.127,100.92,59.0,0
17748,Chennai,Suburban,2.5,14.2,267.0,30.0,1.07,Heavy Rain,0.8,25.6,53.0,14.1,Low,2,Monday,0,0,8.7,24.8,0.824,0.063,90.84,57.0,1
17749,Delhi,North,7.5,28.9,143.0,43.0,1.28,Clear,0.0,33.0,67.1,33.0,Medium,16,Monday,0,0,21.3,21.6,0.823,0.154,86.5,12.0,1
17750,Hyderabad,East,5.4,24.1,265.0,46.0,1.17,Clear,0.09,21.0,36.9,6.4,Medium,7,Sunday,1,0,5.0,23.9,0.727,0.059,112.12,0.0,0
17751,Mumbai,Industrial,11.9,56.4,229.0,82.0,1.16,Clear,0.12,30.3,33.7,4.3,High,0,Friday,0,0,5.4,21.5,0.942,0.031,145.5,56.0,0
17752,Chennai,North,3.7,23.1,190.0,35.0,1.14,Heavy Rain,0.84,21.2,87.2,9.7,High,6,Thursday,0,0,19.5,24.4,0.706,0.15,81.7,53.0,0
17753,Mumbai,Industrial,3.6,22.2,130.0,40.0,1.06,Cloudy,0.08,31.5,93.1,1.5,High,18,Tuesday,0,0,9.5,21.6,0.818,0.009,71.0,42.0,1
17754,Bangalore,East,3.5,19.7,382.0,38.0,1.08,Light Rain,0.31,30.4,82.2,26.4,Low,2,Saturday,1,0,6.7,22.6,0.767,0.078,125.08,11.0,0
17755,Delhi,North,3.7,24.8,194.0,38.0,1.17,Light Rain,0.38,32.1,65.6,11.4,High,8,Saturday,1,0,14.6,22.4,0.704,0.101,87.14,31.0,0
17756,Chennai,Industrial,3.0,11.5,100.0,35.0,1.33,Fog,0.04,26.0,63.4,23.6,Medium,12,Wednesday,0,1,12.8,23.0,0.706,0.084,68.55,20.0,0
17757,Delhi,Central,5.3,19.9,292.0,48.0,1.04,Storm,0.99,24.8,91.2,8.7,Medium,7,Thursday,0,0,10.5,18.5,0.919,0.216,114.16,81.0,0
17758,Kolkata,West,4.6,23.6,296.0,41.0,1.16,Light Rain,0.43,34.4,41.7,1.7,High,18,Wednesday,0,0,9.6,21.5,0.837,0.111,112.68,50.0,0
17759,Kolkata,West,3.3,14.8,390.0,34.0,1.59,Light Rain,0.44,39.7,85.1,11.5,Very High,11,Monday,0,0,13.4,11.5,0.908,0.115,139.86,54.0,1
17760,Mumbai,East,9.5,33.0,301.0,52.0,1.05,Clear,0.0,25.7,92.2,3.4,Medium,8,Friday,0,0,20.9,18.2,0.863,0.099,120.82,4.0,0
17761,Hyderabad,Central,14.0,46.9,262.0,79.0,1.24,Fog,0.12,30.1,65.5,30.0,High,5,Sunday,1,0,10.7,23.1,0.772,0.198,155.6,46.0,0
17762,Mumbai,South,9.0,43.1,192.0,62.0,1.08,Clear,0.15,41.1,42.8,7.2,High,2,Sunday,1,0,9.3,20.7,0.784,0.1,109.2,58.0,0
17763,Bangalore,Central,6.3,32.0,192.0,57.0,1.08,Light Rain,0.38,32.4,58.7,7.0,Low,6,Wednesday,0,0,18.6,26.2,0.945,0.244,103.8,39.0,0
17764,Chennai,Airport,7.1,22.4,343.0,45.0,1.16,Light Rain,0.44,41.2,67.7,35.7,Medium,3,Thursday,0,0,5.2,27.6,0.74,0.103,127.66,38.0,1
17765,Hyderabad,East,13.7,59.7,226.0,92.0,1.11,Clear,0.04,31.6,46.8,12.0,Medium,5,Saturday,1,0,12.3,27.4,0.805,0.092,151.84,52.0,0
17766,Hyderabad,Central,7.1,25.8,119.0,46.0,1.25,Clear,0.11,27.7,89.4,12.8,High,1,Monday,0,0,12.5,14.9,0.775,0.121,83.68,37.0,1
17767,Delhi,South,3.2,16.1,206.0,39.0,1.14,Cloudy,0.0,33.7,66.2,18.2,Very High,18,Friday,0,0,20.8,22.5,0.612,0.03,89.78,69.0,1
17768,Delhi,East,5.7,28.2,238.0,47.0,1.26,Clear,0.0,34.3,45.5,2.0,Very High,15,Tuesday,0,0,23.9,21.5,0.775,0.099,111.58,59.0,1
17769,Mumbai,West,6.5,34.1,100.0,48.0,1.0,Cloudy,0.0,27.1,50.8,11.5,High,9,Friday,0,0,15.8,21.0,0.649,0.056,70.0,34.0,0
17770,Chennai,Suburban,2.5,13.5,355.0,30.0,1.24,Clear,0.0,37.6,72.0,10.5,High,3,Tuesday,0,0,23.8,15.6,0.925,0.419,115.3,33.0,0
17771,Bangalore,Central,3.8,20.3,245.0,34.0,1.48,Clear,0.04,29.0,87.7,18.9,Low,13,Sunday,1,0,23.2,24.3,0.942,0.032,104.22,30.0,0
17772,Chennai,West,8.7,29.4,124.0,65.0,1.26,Cloudy,0.12,25.9,52.7,7.2,High,6,Saturday,1,0,10.2,20.0,0.832,0.39,109.18,62.0,0
17773,Delhi,West,1.5,12.7,211.0,27.0,1.29,Clear,0.01,23.5,33.0,5.6,High,1,Saturday,1,0,12.5,27.1,0.922,0.153,81.25,30.0,0
17774,Delhi,North,2.1,10.9,232.0,32.0,1.27,Cloudy,0.0,26.0,39.7,2.7,High,16,Monday,0,0,7.6,22.8,0.87,0.258,91.68,30.0,1
17775,Delhi,South,4.0,25.1,393.0,39.0,1.27,Fog,0.15,37.5,30.0,6.6,High,15,Sunday,1,0,7.7,20.9,0.975,0.067,135.99,0.0,1
17776,Mumbai,Airport,5.5,21.7,387.0,39.0,1.17,Clear,0.0,22.5,79.6,7.4,High,6,Wednesday,0,0,9.8,19.8,0.705,0.044,130.77,7.0,0
17777,Delhi,Suburban,2.0,13.0,419.0,30.0,1.28,Clear,0.07,28.9,46.1,7.2,Low,17,Saturday,1,0,13.5,22.5,0.84,0.034,130.58,39.0,1
17778,Pune,Central,4.2,17.5,295.0,44.0,2.41,Fog,0.03,27.5,79.6,7.9,Low,14,Sunday,1,0,13.6,28.5,0.757,0.145,170.94,46.0,1
17779,Kolkata,West,9.0,30.2,176.0,74.0,2.44,Cloudy,0.03,24.3,89.6,13.9,Low,13,Friday,0,0,8.4,18.7,0.618,0.174,219.28,19.0,0
17780,Bangalore,West,4.7,25.8,155.0,44.0,1.08,Cloudy,0.06,25.9,45.6,19.5,Low,5,Thursday,0,0,10.4,18.3,0.879,0.019,81.62,5.0,1
17781,Bangalore,Airport,7.9,27.0,172.0,51.0,2.1,Cloudy,0.15,36.5,82.6,19.0,Very High,12,Thursday,0,1,12.9,24.1,0.84,0.098,144.94,50.0,0
17782,Mumbai,South,3.1,12.0,237.0,35.0,1.05,Cloudy,0.12,33.3,55.4,5.7,Medium,5,Thursday,0,0,10.5,32.3,0.613,0.124,88.89,29.0,1
17783,Kolkata,Suburban,2.8,12.5,242.0,33.0,2.07,Heavy Rain,0.65,27.8,71.5,20.9,High,20,Saturday,1,0,10.4,27.2,0.889,0.158,121.55,67.0,1
17784,Mumbai,Industrial,7.5,28.8,409.0,54.0,1.08,Clear,0.08,31.1,79.6,6.2,High,1,Sunday,1,0,15.8,15.2,0.927,0.001,148.3,44.0,1
17785,Jaipur,Suburban,5.6,20.7,215.0,38.0,2.5,Clear,0.08,29.0,60.0,4.5,Low,13,Sunday,1,0,10.0,18.0,0.673,0.041,142.3,24.0,0
17786,Bangalore,Airport,2.2,14.9,100.0,28.0,1.09,Cloudy,0.06,38.0,41.3,2.8,Medium,8,Monday,0,0,9.5,17.5,0.919,0.225,52.52,40.0,1
17787,Delhi,West,2.8,16.4,135.0,33.0,1.04,Cloudy,0.0,32.5,30.6,10.0,Low,16,Monday,0,0,14.4,39.8,0.635,0.256,64.02,13.0,0
17788,Kolkata,West,11.5,47.4,150.0,82.0,1.22,Cloudy,0.01,30.0,30.6,7.6,Very High,9,Sunday,1,0,13.6,23.9,0.682,0.071,133.04,34.0,0
17789,Mumbai,West,2.6,12.8,150.0,29.0,1.02,Cloudy,0.0,29.9,63.1,3.1,High,16,Friday,0,0,13.5,28.2,0.842,0.085,62.58,10.0,0
17790,Hyderabad,West,7.9,36.4,100.0,48.0,1.23,Fog,0.01,30.2,85.7,4.5,High,1,Sunday,1,0,19.5,16.9,0.695,0.1,81.04,76.0,1
17791,Bangalore,Industrial,3.4,19.3,536.0,38.0,2.15,Heavy Rain,0.83,28.5,62.2,21.3,High,13,Monday,0,0,5.0,19.8,0.884,0.176,199.62,44.0,0
17792,Delhi,North,4.5,23.6,100.0,43.0,1.07,Clear,0.07,29.6,46.9,4.3,Very High,23,Friday,0,0,23.8,20.7,0.902,0.002,68.01,48.0,1
17793,Bangalore,North,5.3,32.8,184.0,44.0,2.3,Cloudy,0.0,19.9,39.1,9.1,Low,20,Sunday,1,0,18.4,23.9,0.885,0.072,141.68,0.0,0
17794,Hyderabad,Airport,1.3,8.3,340.0,24.0,1.28,Heavy Rain,0.83,26.3,51.4,6.2,High,2,Wednesday,0,1,10.8,26.4,0.89,0.221,105.52,59.0,1
17795,Chennai,Suburban,1.9,14.6,329.0,28.0,2.32,Cloudy,0.12,29.3,88.1,6.4,Medium,19,Monday,0,0,11.0,29.5,0.854,0.136,137.34,23.0,1
17796,Mumbai,East,4.7,19.0,117.0,46.0,1.23,Fog,0.05,28.2,61.5,12.2,High,3,Tuesday,0,0,7.1,18.0,0.805,0.21,82.32,51.0,1
17797,Kolkata,Industrial,2.9,10.4,447.0,29.0,1.03,Light Rain,0.3,19.6,38.1,19.9,Low,8,Monday,0,0,11.0,25.4,0.834,0.207,128.21,5.0,0
17798,Mumbai,Industrial,8.1,37.0,416.0,47.0,1.74,Clear,0.0,38.7,45.5,2.7,Medium,12,Wednesday,0,0,14.4,26.9,0.972,0.015,173.3,48.0,1
17799,Delhi,Central,1.7,10.7,223.0,29.0,1.62,Cloudy,0.0,26.5,94.7,8.5,Low,20,Wednesday,0,0,13.1,24.5,0.845,0.116,96.04,24.0,1
17800,Delhi,South,6.3,14.8,248.0,49.0,2.11,Fog,0.15,33.9,64.8,3.5,High,19,Wednesday,0,0,16.9,23.5,0.879,0.158,157.95,33.0,0
17801,Mumbai,East,2.0,17.2,155.0,30.0,1.16,Cloudy,0.0,27.8,36.5,9.8,High,6,Saturday,1,0,8.1,24.4,0.797,0.183,68.9,46.0,1
17802,Mumbai,North,3.6,23.2,278.0,39.0,2.44,Cloudy,0.12,35.9,52.8,3.7,High,21,Sunday,1,0,9.6,30.9,0.823,0.202,156.32,45.0,1
17803,Jaipur,North,2.4,9.8,274.0,29.0,2.16,Heavy Rain,0.84,38.6,32.7,18.9,Medium,12,Monday,0,0,12.9,26.4,0.767,0.192,122.92,28.0,0
17804,Delhi,North,14.0,70.4,192.0,75.0,1.1,Clear,0.0,44.9,32.3,3.5,High,17,Thursday,0,0,29.2,18.9,0.955,0.063,124.74,11.0,1
17805,Mumbai,East,2.0,18.3,338.0,28.0,1.43,Clear,0.06,34.7,82.6,3.5,Medium,19,Thursday,0,0,15.0,25.6,0.811,0.065,114.4,4.0,0
17806,Mumbai,Industrial,4.2,24.5,289.0,35.0,1.01,Clear,0.0,28.4,32.4,1.3,High,18,Tuesday,0,0,10.6,22.3,0.864,0.162,98.93,52.0,1
17807,Chennai,North,1.6,12.0,1220.0,26.0,1.97,Heavy Rain,0.72,34.2,83.1,10.2,High,21,Monday,0,0,17.4,19.8,0.887,0.071,319.62,43.0,1
17808,Pune,East,11.7,55.1,156.0,89.0,1.16,Clear,0.14,20.3,30.9,37.8,Medium,1,Tuesday,0,0,17.1,25.4,0.909,0.012,137.56,37.0,1
17809,Delhi,North,5.7,33.1,476.0,39.0,2.17,Cloudy,0.02,33.2,73.3,3.7,Low,20,Tuesday,0,0,16.8,23.1,0.745,0.168,189.35,13.0,0
17810,Mumbai,West,4.9,22.9,160.0,38.0,1.15,Clear,0.09,30.9,82.4,2.0,Medium,5,Wednesday,0,0,10.0,28.9,0.85,0.077,78.9,50.0,1
17811,Delhi,Industrial,10.9,49.4,319.0,63.0,1.21,Heavy Rain,0.76,20.4,47.2,15.2,Medium,0,Tuesday,0,0,15.1,15.6,0.87,0.118,146.41,114.0,0
17812,Mumbai,West,4.9,25.8,100.0,37.0,1.2,Light Rain,0.37,27.0,49.6,7.8,Low,9,Saturday,1,0,11.9,24.9,0.573,0.251,66.4,62.0,1
17813,Mumbai,Central,5.1,25.5,189.0,36.0,1.36,Clear,0.15,38.5,91.5,2.5,Medium,13,Wednesday,0,1,16.6,14.1,0.844,0.055,90.54,55.0,0
17814,Bangalore,Industrial,4.9,29.4,310.0,37.0,2.1,Fog,0.16,24.3,46.4,13.9,Low,21,Monday,0,0,13.3,19.3,0.724,0.124,145.9,0.0,0
17815,Delhi,North,6.3,28.9,276.0,49.0,1.26,Clear,0.13,29.8,39.3,18.0,Medium,2,Friday,0,1,22.9,16.2,0.922,0.024,122.46,55.0,1
17816,Bangalore,Airport,3.3,14.4,100.0,36.0,1.01,Cloudy,0.08,20.5,42.9,11.6,Very High,23,Tuesday,0,0,7.9,21.0,0.841,0.058,58.36,41.0,1
17817,Delhi,Central,3.9,22.4,199.0,34.0,2.48,Heavy Rain,0.73,30.7,38.9,6.8,Medium,11,Wednesday,0,0,10.6,20.4,0.81,0.214,128.1,75.0,0
17818,Jaipur,East,7.3,28.5,512.0,53.0,1.11,Cloudy,0.03,27.0,34.1,15.1,High,4,Friday,0,0,9.3,10.2,0.835,0.174,171.47,28.0,0
17819,Kolkata,Central,5.3,25.2,409.0,36.0,2.3,Clear,0.14,10.4,80.9,2.7,High,21,Friday,0,0,10.6,14.8,0.881,0.014,172.78,7.0,0
17820,Hyderabad,North,4.2,16.6,396.0,40.0,2.17,Fog,0.06,28.1,43.6,7.3,Low,19,Tuesday,0,0,19.6,22.5,0.929,0.077,173.92,12.0,1
17821,Delhi,East,1.9,11.1,793.0,26.0,1.18,Light Rain,0.29,34.4,77.8,5.3,Medium,0,Thursday,0,0,8.0,30.6,0.96,0.126,205.14,56.0,0
17822,Bangalore,Airport,11.0,64.3,102.0,74.0,1.02,Cloudy,0.0,24.2,31.6,6.1,Very High,3,Sunday,1,0,14.9,25.6,0.754,0.062,97.92,52.0,0
17823,Bangalore,East,3.0,17.0,201.0,33.0,1.06,Fog,0.11,28.3,43.6,6.8,Very High,15,Tuesday,0,0,12.5,17.4,0.789,0.067,79.2,24.0,1
17824,Chennai,West,8.1,31.1,249.0,47.0,1.5,Fog,0.14,33.6,42.2,11.5,High,19,Thursday,0,0,5.0,22.7,0.844,0.021,125.28,59.0,0
17825,Bangalore,East,5.0,33.5,170.0,36.0,1.12,Clear,0.05,24.2,37.5,8.8,Low,3,Thursday,0,0,11.1,22.6,0.763,0.077,77.72,47.0,1
17826,Pune,East,2.1,9.2,260.0,26.0,1.08,Clear,0.13,24.0,78.6,6.6,Very High,18,Saturday,1,0,8.2,23.2,0.504,0.098,85.28,43.0,1
17827,Jaipur,Central,9.5,40.3,469.0,64.0,1.69,Clear,0.1,26.4,76.1,27.7,Medium,11,Wednesday,0,1,5.8,24.8,0.809,0.135,211.34,25.0,0
17828,Delhi,Airport,5.2,24.5,259.0,48.0,1.17,Clear,0.0,31.6,83.7,16.6,Medium,2,Monday,0,0,14.4,15.2,0.756,0.02,113.14,5.0,1
17829,Hyderabad,Suburban,10.0,58.4,100.0,76.0,2.37,Clear,0.14,34.2,71.9,9.9,Medium,14,Monday,0,0,14.0,29.1,0.492,0.197,202.12,43.0,0
17830,Mumbai,East,4.0,13.9,343.0,39.0,1.04,Light Rain,0.38,30.9,65.8,28.8,Medium,16,Wednesday,0,0,22.3,24.5,0.843,0.209,116.02,37.0,1
17831,Delhi,South,6.8,32.3,243.0,58.0,1.07,Clear,0.0,26.9,92.1,6.0,Very High,23,Saturday,1,0,9.2,16.7,0.825,0.017,115.52,51.0,1
17832,Bangalore,Suburban,1.6,10.3,100.0,29.0,1.49,Cloudy,0.04,34.3,57.6,15.6,Medium,22,Wednesday,0,0,8.2,23.2,0.686,0.043,65.21,36.0,0
17833,Delhi,West,3.3,12.9,180.0,37.0,1.06,Cloudy,0.04,32.5,77.6,34.6,Low,10,Thursday,0,0,14.8,18.2,0.462,0.016,78.82,15.0,0
17834,Kolkata,Airport,2.1,14.2,103.0,29.0,1.3,Light Rain,0.38,29.1,42.8,13.6,Very High,15,Monday,0,0,13.2,15.8,0.959,0.217,60.36,31.0,0
17835,Mumbai,Airport,3.6,23.4,212.0,40.0,1.12,Heavy Rain,0.84,18.4,81.8,3.9,Medium,18,Sunday,1,0,14.8,27.4,0.759,0.154,91.44,47.0,0
17836,Bangalore,Industrial,5.9,31.1,190.0,45.0,1.32,Storm,0.93,34.7,76.6,8.8,Medium,14,Thursday,0,0,10.5,18.5,0.76,0.039,101.2,46.0,0
17837,Hyderabad,West,3.1,13.0,114.0,33.0,1.07,Cloudy,0.07,30.0,50.7,14.4,High,6,Monday,0,0,9.7,28.6,0.905,0.003,60.39,52.0,1
17838,Chennai,East,7.5,37.2,277.0,58.0,1.24,Fog,0.08,29.7,92.5,20.8,High,8,Tuesday,0,0,9.1,10.4,0.793,0.357,132.86,32.0,0
17839,Bangalore,Central,2.7,18.2,142.0,36.0,1.14,Cloudy,0.13,37.6,87.0,8.0,Very High,10,Tuesday,0,0,12.9,18.2,0.877,0.082,72.28,65.0,1
17840,Kolkata,Suburban,7.6,32.9,474.0,54.0,1.72,Fog,0.19,31.1,80.8,53.3,Medium,22,Saturday,1,0,17.1,17.9,0.677,0.24,197.16,38.0,0
17841,Hyderabad,Industrial,9.8,42.4,266.0,55.0,2.25,Heavy Rain,0.8,16.4,62.9,3.9,Medium,19,Monday,0,0,12.7,19.3,0.859,0.109,182.27,48.0,0
17842,Bangalore,West,8.2,42.2,215.0,48.0,2.41,Light Rain,0.3,34.5,66.4,8.2,High,14,Saturday,1,0,13.8,15.8,0.923,0.085,162.98,50.0,0
17843,Mumbai,West,3.6,21.5,458.0,34.0,1.17,Cloudy,0.07,37.0,84.9,11.4,Medium,0,Tuesday,0,0,6.8,24.7,0.599,0.061,140.54,39.0,0
17844,Bangalore,South,1.3,9.5,279.0,26.0,1.05,Clear,0.0,27.1,69.9,0.9,Medium,7,Wednesday,0,0,11.9,28.3,0.929,0.049,88.68,6.0,0
17845,Pune,East,6.4,30.3,291.0,45.0,1.15,Heavy Rain,0.76,35.5,62.8,14.3,High,18,Friday,0,0,11.1,29.2,0.981,0.029,115.77,10.0,0
17846,Hyderabad,Industrial,4.2,26.3,237.0,42.0,1.3,Cloudy,0.03,43.9,51.3,5.8,Medium,8,Friday,0,0,9.6,22.0,0.65,0.341,106.74,48.0,1
17847,Pune,Suburban,2.5,12.6,209.0,32.0,2.12,Clear,0.1,36.4,62.8,12.3,Medium,20,Tuesday,0,0,16.6,20.0,0.972,0.062,113.82,26.0,0
17848,Bangalore,West,3.2,18.0,299.0,34.0,1.95,Cloudy,0.13,23.4,30.7,9.5,Low,19,Wednesday,0,0,17.1,26.9,0.841,0.069,132.08,2.0,0
17849,Mumbai,Airport,10.6,56.9,524.0,59.0,2.1,Clear,0.0,31.6,86.8,6.6,Medium,21,Friday,0,0,12.8,27.5,0.867,0.09,239.18,47.0,1
17850,Mumbai,West,2.3,19.7,100.0,31.0,2.35,Clear,0.13,35.3,72.7,18.5,High,13,Wednesday,0,0,20.2,17.5,0.681,0.047,94.85,40.0,1
17851,Delhi,West,5.9,29.7,623.0,50.0,1.28,Storm,0.9,36.8,76.9,11.2,Low,10,Saturday,1,1,16.0,19.5,0.836,0.06,201.06,60.0,1
17852,Chennai,West,5.1,18.1,148.0,47.0,1.07,Cloudy,0.09,28.7,61.2,15.0,Low,6,Monday,0,0,11.6,19.4,0.599,0.3,82.85,34.0,1
17853,Pune,Industrial,3.6,22.0,269.0,42.0,1.28,Heavy Rain,0.69,35.0,92.9,9.9,High,5,Thursday,0,0,12.8,23.3,0.696,0.081,112.94,83.0,1
17854,Delhi,Central,6.6,32.2,104.0,44.0,1.01,Cloudy,0.02,31.4,76.2,17.6,Low,0,Monday,0,0,6.2,22.7,0.805,0.085,67.32,17.0,1
17855,Bangalore,North,11.9,42.7,516.0,56.0,1.29,Light Rain,0.37,35.9,94.2,15.7,Medium,15,Friday,0,0,15.1,26.0,0.883,0.071,185.76,59.0,0
17856,Bangalore,South,3.8,18.2,123.0,37.0,1.08,Storm,0.88,27.7,94.4,3.6,High,3,Saturday,1,0,16.0,23.0,0.61,0.123,67.02,80.0,0
17857,Bangalore,Airport,3.9,21.7,429.0,43.0,1.23,Light Rain,0.3,34.0,62.6,19.5,Very High,16,Wednesday,0,0,19.6,31.2,0.834,0.012,147.27,31.0,0
17858,Delhi,Central,6.5,24.0,217.0,44.0,1.22,Clear,0.05,34.1,86.8,14.6,Medium,12,Saturday,1,0,10.3,22.9,0.939,0.069,101.42,14.0,0
17859,Mumbai,South,7.8,41.0,226.0,61.0,1.49,Heavy Rain,0.67,22.4,63.5,5.1,High,22,Thursday,0,0,14.0,19.8,0.967,0.29,140.61,77.0,0
17860,Mumbai,West,4.2,24.4,130.0,37.0,1.29,Fog,0.03,28.8,43.8,2.8,High,3,Sunday,1,0,13.3,15.7,0.717,0.161,76.33,18.0,0
17861,Mumbai,Industrial,3.7,14.7,450.0,35.0,2.18,Clear,0.08,29.1,32.1,20.0,High,12,Sunday,1,0,8.6,22.5,0.976,0.037,175.3,0.0,0
17862,Mumbai,South,1.2,8.7,227.0,27.0,1.18,Clear,0.15,27.7,53.3,13.8,Low,16,Sunday,1,0,13.7,20.9,0.941,0.196,81.8,1.0,0
17863,Mumbai,East,2.8,19.2,350.0,32.0,2.41,Clear,0.15,22.4,76.2,4.7,Medium,14,Tuesday,0,0,11.0,17.4,0.822,0.092,154.12,15.0,0
17864,Hyderabad,East,2.3,12.2,100.0,32.0,1.24,Clear,0.05,39.7,43.2,7.9,Low,16,Saturday,1,0,24.0,22.6,0.639,0.15,61.68,27.0,0
17865,Delhi,North,6.8,27.1,157.0,52.0,1.11,Clear,0.1,34.4,68.3,8.9,High,23,Saturday,1,0,13.4,24.5,0.832,0.081,92.26,37.0,0
17866,Jaipur,North,3.9,21.2,277.0,41.0,1.27,Light Rain,0.37,24.8,56.8,5.6,Medium,10,Wednesday,0,0,22.1,22.7,0.962,0.015,113.01,48.0,0
17867,Mumbai,South,3.8,19.3,111.0,35.0,2.44,Cloudy,0.0,26.5,80.7,5.4,High,19,Saturday,1,0,10.1,25.1,0.873,0.065,109.82,15.0,0
17868,Delhi,Central,4.5,24.7,293.0,45.0,1.28,Fog,0.18,41.8,86.5,6.4,Low,9,Wednesday,0,0,9.3,22.4,0.518,0.023,122.06,11.0,0
17869,Delhi,Central,2.7,13.5,176.0,33.0,1.15,Cloudy,0.11,24.6,64.3,23.2,Very High,18,Monday,0,0,20.6,29.6,0.95,0.399,76.67,53.0,1
17870,Mumbai,West,11.4,64.3,166.0,65.0,1.22,Fog,0.05,31.6,68.7,14.6,Very High,1,Friday,0,0,18.2,17.7,0.677,0.135,115.82,82.0,1
17871,Pune,Central,9.8,52.6,316.0,51.0,1.57,Clear,0.14,31.1,35.5,6.5,High,11,Saturday,1,0,12.4,18.3,0.651,0.05,149.59,55.0,0
17872,Mumbai,North,11.8,43.3,267.0,56.0,2.09,Clear,0.03,37.1,77.1,17.4,Medium,20,Tuesday,0,0,14.5,19.7,0.89,0.179,175.78,21.0,0
17873,Jaipur,Central,6.8,29.8,139.0,48.0,1.05,Heavy Rain,0.73,33.0,33.4,6.4,High,1,Friday,0,0,17.2,21.7,0.874,0.159,80.98,71.0,1
17874,Kolkata,West,4.4,22.9,429.0,36.0,1.27,Heavy Rain,0.78,24.0,64.2,15.5,Very High,2,Wednesday,0,0,17.7,22.8,0.689,0.123,140.1,84.0,0
17875,Bangalore,East,11.8,56.1,315.0,57.0,1.25,Light Rain,0.38,31.9,39.3,16.3,Medium,4,Thursday,0,0,17.8,16.8,0.85,0.032,140.55,47.0,0
17876,Bangalore,Central,3.0,15.8,100.0,34.0,2.13,Cloudy,0.08,30.9,52.4,7.3,Medium,12,Friday,0,0,8.0,14.6,0.817,0.315,94.42,3.0,0
17877,Hyderabad,Central,2.7,12.2,210.0,36.0,1.06,Clear,0.0,27.1,63.9,2.1,High,1,Thursday,0,0,12.4,34.2,0.714,0.237,84.36,14.0,0
17878,Bangalore,North,3.1,13.6,295.0,33.0,1.9,Clear,0.02,25.7,82.4,10.9,Low,22,Tuesday,0,0,11.2,25.9,0.797,0.023,127.6,51.0,0
17879,Hyderabad,South,6.1,19.2,231.0,48.0,1.88,Heavy Rain,0.65,31.3,30.1,11.5,Very High,13,Tuesday,0,0,9.5,21.6,0.741,0.128,141.06,55.0,0
17880,Mumbai,East,2.8,17.9,100.0,30.0,1.01,Fog,0.07,27.6,44.8,5.2,Medium,17,Thursday,0,0,27.4,13.9,0.552,0.081,52.3,28.0,1
17881,Mumbai,Industrial,4.1,21.5,253.0,35.0,1.28,Storm,1.0,31.0,73.9,12.1,Very High,10,Monday,0,0,9.5,8.0,0.89,0.121,100.46,83.0,0
17882,Bangalore,South,1.7,10.9,357.0,27.0,1.71,Cloudy,0.0,31.5,44.5,10.6,Very High,14,Wednesday,0,0,24.8,24.4,0.944,0.044,124.71,27.0,1
17883,Bangalore,Industrial,6.0,31.8,235.0,53.0,1.43,Light Rain,0.29,32.6,37.3,7.4,Low,20,Sunday,1,0,17.6,31.2,0.842,0.127,127.49,17.0,1
17884,Kolkata,West,1.8,11.9,252.0,31.0,1.18,Clear,0.13,24.4,67.9,11.3,Very High,4,Thursday,0,1,18.1,21.6,0.65,0.065,92.02,62.0,0
17885,Mumbai,West,2.6,10.5,407.0,34.0,1.1,Fog,0.05,28.3,42.6,3.7,High,2,Sunday,1,0,9.3,23.9,0.777,0.406,126.94,25.0,0
17886,Pune,South,9.3,46.5,111.0,48.0,1.13,Cloudy,0.05,24.5,41.6,4.2,High,17,Thursday,0,0,11.2,16.6,0.592,0.057,78.66,16.0,0
17887,Delhi,North,9.1,37.7,354.0,59.0,1.25,Fog,0.07,24.4,63.4,6.7,Very High,7,Monday,0,0,15.8,21.9,0.863,0.162,151.63,40.0,0
17888,Bangalore,Suburban,5.6,20.2,290.0,44.0,1.06,Light Rain,0.27,34.5,65.4,2.2,Medium,5,Wednesday,0,0,12.7,19.3,0.825,0.085,110.44,57.0,1
17889,Delhi,Industrial,5.3,20.2,109.0,51.0,2.21,Clear,0.0,32.3,64.1,8.5,Medium,12,Saturday,1,0,10.0,25.1,0.9,0.058,136.69,16.0,0
