order_id,city,zone,distance_km,estimated_time_min,order_value,base_delivery_fee,surge_multiplier,weather,rain_intensity,temperature,humidity,wind_speed,traffic_level,hour_of_day,day_of_week,is_weekend,festival_flag,restaurant_prep_time,historical_rider_speed,historical_acceptance_rate_zone,historical_cancel_rate_zone,delivery_revenue
11672,Hyderabad,East,3.5,16.5,131.0,40.0,1.26,Clear,0.0,36.6,38.4,6.3,Low,17,Saturday,1,0,6.9,24.8,0.794,0.027,79.22
11673,Hyderabad,East,14.1,67.2,195.0,104.0,2.45,Fog,0.04,44.9,56.0,3.1,High,20,Saturday,1,0,11.6,17.6,0.543,0.111,297.7
11674,Mumbai,Central,8.0,40.7,273.0,48.0,1.32,Heavy Rain,0.77,23.6,72.1,13.1,High,20,Saturday,1,0,13.5,22.6,0.948,0.066,123.42
11675,Mumbai,Industrial,2.6,14.1,361.0,34.0,1.25,Light Rain,0.4,34.1,39.5,11.2,High,2,Thursday,0,1,16.6,19.5,0.929,0.195,121.92
11676,Pune,Airport,7.9,30.5,314.0,55.0,1.06,Storm,0.92,31.0,74.3,21.0,Low,6,Monday,0,0,15.4,20.3,0.762,0.044,127.38
11677,Delhi,West,7.8,42.8,146.0,47.0,1.06,Cloudy,0.06,22.7,33.9,12.0,Medium,23,Saturday,1,0,12.0,23.9,0.499,0.01,81.94
11678,Bangalore,Airport,2.3,17.9,156.0,33.0,1.85,Clear,0.08,30.9,33.8,20.5,High,13,Tuesday,0,0,7.5,24.9,0.532,0.137,95.37
11679,Kolkata,South,7.5,37.2,225.0,46.0,2.39,Storm,1.0,32.1,58.2,6.2,Low,13,Tuesday,0,0,12.0,16.0,0.904,0.286,159.44
11680,Bangalore,East,3.0,12.8,262.0,38.0,1.9,Fog,0.06,29.2,81.5,2.7,Low,11,Sunday,1,0,9.7,16.3,0.596,0.229,129.84
11681,Kolkata,Airport,3.1,20.1,611.0,36.0,1.15,Fog,0.17,32.6,39.5,3.8,Very High,16,Wednesday,0,0,14.9,26.4,0.775,0.031,175.82
11682,Delhi,South,1.5,13.6,488.0,28.0,1.33,Clear,0.0,32.2,71.7,3.7,Very High,22,Wednesday,0,0,11.0,28.8,0.669,0.017,144.6
11683,Chennai,Central,4.0,22.7,323.0,34.0,1.01,Clear,0.05,30.2,50.4,2.5,High,8,Wednesday,0,0,14.3,22.8,0.9,0.029,105.4
11684,Jaipur,Airport,6.0,33.5,511.0,43.0,1.59,Clear,0.12,34.4,91.5,13.9,Low,19,Sunday,1,0,18.4,21.5,0.913,0.2,180.79
11685,Mumbai,Airport,3.8,14.2,755.0,41.0,1.15,Light Rain,0.44,27.4,87.2,7.5,Very High,17,Friday,0,0,14.0,15.9,0.963,0.162,213.25
11686,Bangalore,Airport,2.9,9.1,200.0,30.0,1.08,Cloudy,0.0,32.9,89.6,4.2,Very High,10,Saturday,1,0,15.1,11.8,0.781,0.247,76.4
11687,Delhi,East,3.3,16.5,886.0,38.0,1.23,Clear,0.12,18.9,72.6,4.2,High,3,Saturday,1,0,11.0,11.5,0.709,0.358,241.66
11688,Delhi,Airport,8.4,40.0,287.0,52.0,1.27,Heavy Rain,0.75,29.6,93.9,2.3,Low,17,Thursday,0,0,14.4,24.6,0.617,0.211,129.18
11689,Mumbai,North,4.3,19.4,254.0,39.0,1.17,Cloudy,0.03,33.8,51.8,8.0,Medium,7,Thursday,0,0,10.7,18.9,0.817,0.031,101.51
11690,Kolkata,Industrial,1.4,11.1,105.0,26.0,1.29,Light Rain,0.26,25.8,84.0,3.4,Very High,23,Sunday,1,0,7.2,29.1,0.693,0.096,56.64
11691,Hyderabad,South,6.0,29.6,123.0,49.0,1.15,Cloudy,0.09,30.3,90.1,3.5,High,3,Monday,0,0,11.7,28.3,0.777,0.062,83.41
11692,Chennai,Suburban,6.9,37.6,578.0,54.0,1.17,Light Rain,0.44,32.2,91.1,10.2,High,16,Friday,0,0,5.8,22.8,0.693,0.472,190.34
11693,Kolkata,East,5.4,20.1,437.0,37.0,1.12,Cloudy,0.0,31.4,67.9,11.4,Low,6,Sunday,1,0,16.4,15.1,0.638,0.073,137.58
11694,Bangalore,West,4.7,23.3,183.0,43.0,1.45,Clear,0.08,48.0,66.8,1.9,Very High,13,Thursday,0,0,14.3,17.4,0.955,0.116,102.61
11695,Delhi,Central,6.7,23.8,312.0,53.0,1.28,Cloudy,0.03,30.9,32.6,8.7,Medium,9,Wednesday,0,0,7.6,20.7,0.565,0.3,136.48
11696,Bangalore,Industrial,4.7,24.8,162.0,47.0,1.26,Cloudy,0.09,25.2,81.5,11.6,High,11,Wednesday,0,0,7.9,21.4,0.946,0.051,94.86
11697,Hyderabad,Industrial,5.3,16.4,252.0,40.0,1.21,Clear,0.0,26.9,94.0,14.3,Low,9,Friday,0,0,19.3,19.4,0.824,0.052,103.84
11698,Delhi,Industrial,3.0,15.5,329.0,34.0,1.4,Clear,0.0,32.2,65.5,4.1,Low,13,Wednesday,0,0,5.0,19.7,0.899,0.038,119.98
11699,Pune,Airport,7.3,37.4,342.0,63.0,1.51,Clear,0.05,29.7,53.1,4.1,High,19,Thursday,0,0,11.9,25.1,0.749,0.176,170.37
11700,Kolkata,Industrial,4.1,15.6,193.0,37.0,1.16,Clear,0.14,36.0,34.2,14.2,Low,10,Sunday,1,0,21.9,29.2,0.762,0.159,85.38
11701,Delhi,Industrial,5.4,25.3,168.0,52.0,1.24,Heavy Rain,0.69,30.4,76.8,8.8,Very High,21,Monday,0,0,20.0,21.5,0.958,0.031,101.44
11702,Hyderabad,South,10.4,38.3,140.0,81.0,1.01,Light Rain,0.34,32.4,67.2,5.5,High,2,Tuesday,0,0,10.0,20.4,0.73,0.267,112.61
11703,Mumbai,West,5.3,16.4,344.0,47.0,1.07,Cloudy,0.01,23.5,78.9,11.2,Medium,3,Wednesday,0,0,6.4,19.5,0.978,0.01,125.97
11704,Pune,North,3.6,18.1,147.0,31.0,1.29,Light Rain,0.36,30.9,63.7,10.7,Medium,1,Sunday,1,0,19.8,11.6,0.6,0.081,72.33
11705,Pune,West,5.5,18.2,447.0,39.0,1.45,Heavy Rain,0.66,31.9,65.3,5.8,High,12,Thursday,0,0,15.8,18.8,0.895,0.048,154.89
11706,Bangalore,South,5.5,27.0,853.0,46.0,1.15,Light Rain,0.38,37.3,80.9,2.4,High,1,Friday,0,0,15.6,21.0,0.91,0.376,240.56
11707,Delhi,Suburban,4.3,16.7,357.0,45.0,2.03,Cloudy,0.1,21.2,54.8,4.3,Low,12,Friday,0,0,13.7,15.6,0.753,0.03,169.89
11708,Chennai,South,8.7,25.7,259.0,60.0,1.1,Heavy Rain,0.84,27.3,53.8,9.1,Medium,18,Tuesday,0,0,15.1,30.6,0.84,0.296,122.98
11709,Mumbai,Industrial,3.4,18.3,165.0,31.0,1.15,Cloudy,0.03,27.5,31.2,2.7,Medium,17,Monday,0,0,9.2,27.9,0.796,0.348,71.95
11710,Delhi,Suburban,1.3,13.4,247.0,24.0,1.03,Cloudy,0.13,32.1,67.4,30.6,Low,18,Thursday,0,0,14.5,25.1,0.746,0.052,79.06
11711,Delhi,Industrial,2.7,18.0,285.0,34.0,1.13,Cloudy,0.05,25.2,85.1,1.0,High,4,Wednesday,0,0,14.2,17.6,0.913,0.091,101.12
11712,Mumbai,South,12.6,55.0,266.0,69.0,1.27,Heavy Rain,0.8,26.3,66.4,12.0,High,4,Saturday,1,0,12.4,26.8,0.691,0.17,146.15
11713,Mumbai,North,3.4,18.6,394.0,38.0,1.3,Cloudy,0.03,36.4,47.1,7.1,Very High,16,Tuesday,0,0,7.1,27.3,0.699,0.052,136.08
11714,Pune,Suburban,6.1,36.2,437.0,51.0,1.81,Storm,1.0,45.4,32.3,17.7,Very High,12,Tuesday,0,0,10.7,13.0,0.518,0.092,188.45
11715,Delhi,North,1.2,9.3,180.0,24.0,1.06,Heavy Rain,0.73,44.8,37.2,20.8,High,8,Friday,0,0,13.9,28.5,0.649,0.053,65.04
11716,Bangalore,West,5.3,28.0,408.0,42.0,1.26,Cloudy,0.1,31.5,43.9,3.0,High,9,Friday,0,0,10.4,26.9,0.842,0.106,142.68
11717,Bangalore,West,4.0,16.2,144.0,39.0,1.16,Heavy Rain,0.67,28.8,46.6,6.3,Medium,8,Sunday,1,1,15.5,16.6,0.757,0.093,76.92
11718,Mumbai,East,3.5,20.4,248.0,31.0,1.67,Clear,0.06,28.9,46.7,21.0,Very High,19,Monday,0,1,12.5,22.9,0.556,0.102,106.33
11719,Delhi,East,4.0,22.0,359.0,37.0,1.77,Fog,0.06,29.9,67.6,6.3,High,14,Friday,0,0,7.1,20.1,0.845,0.089,144.47
11720,Bangalore,South,26.9,120.0,176.0,133.0,1.7,Clear,0.01,27.2,63.5,1.2,High,12,Monday,0,0,14.1,26.9,0.866,0.116,264.82
11721,Delhi,Airport,8.9,36.0,100.0,64.0,1.0,Clear,0.0,33.4,54.7,6.1,Medium,10,Friday,0,0,13.0,28.2,0.852,0.212,86.0
11722,Mumbai,South,8.0,30.3,410.0,49.0,1.22,Light Rain,0.29,32.6,59.6,17.1,Low,8,Wednesday,0,0,18.1,28.1,0.681,0.145,149.98
11723,Hyderabad,East,8.9,28.8,295.0,65.0,1.04,Fog,0.12,40.3,67.2,11.3,Medium,16,Saturday,1,0,14.6,23.5,0.744,0.154,132.5
11724,Pune,East,2.2,18.3,149.0,27.0,1.21,Cloudy,0.04,29.5,42.7,4.6,Very High,3,Monday,0,0,10.0,31.0,0.647,0.17,65.45
11725,Bangalore,East,5.0,20.4,246.0,39.0,1.3,Cloudy,0.0,31.4,89.8,11.1,High,0,Thursday,0,0,5.4,13.4,0.778,0.281,104.82
11726,Pune,Central,5.0,17.5,421.0,43.0,1.21,Clear,0.0,27.3,86.1,4.4,High,4,Sunday,1,0,10.4,23.0,0.83,0.167,144.65
11727,Kolkata,East,6.1,25.0,129.0,46.0,1.29,Cloudy,0.06,37.2,30.4,14.0,Medium,9,Monday,0,0,7.2,12.0,0.991,0.125,87.72
11728,Hyderabad,Central,6.6,24.9,171.0,45.0,1.35,Fog,0.17,31.2,79.7,5.7,Low,22,Monday,0,0,9.5,18.2,0.869,0.105,98.37
11729,Mumbai,North,3.5,17.8,148.0,33.0,1.73,Light Rain,0.38,38.2,61.9,3.3,Low,21,Thursday,0,0,16.3,13.9,0.893,0.073,89.65
11730,Kolkata,West,1.2,8.4,440.0,27.0,1.22,Clear,0.04,31.0,86.7,4.6,High,7,Wednesday,0,0,13.3,25.6,0.833,0.085,129.74
11731,Chennai,Suburban,2.7,14.4,217.0,34.0,2.14,Clear,0.12,33.4,92.4,8.1,High,11,Wednesday,0,0,9.9,27.9,0.958,0.084,120.5
11732,Mumbai,West,6.7,32.3,461.0,52.0,1.23,Light Rain,0.36,32.9,40.2,2.2,Medium,7,Friday,0,1,7.8,23.1,0.876,0.12,165.38
11733,Jaipur,East,2.8,18.3,280.0,30.0,1.3,Clear,0.13,33.7,47.6,4.4,High,23,Monday,0,0,8.4,16.7,0.922,0.118,100.6
11734,Hyderabad,Suburban,7.5,31.7,195.0,43.0,1.07,Light Rain,0.45,30.2,65.9,10.7,High,3,Sunday,1,0,25.0,25.7,0.658,0.189,88.91
11735,Hyderabad,South,4.7,16.6,172.0,42.0,1.82,Fog,0.2,23.2,35.9,8.7,High,21,Thursday,0,0,8.0,19.8,0.804,0.071,114.28
11736,Delhi,North,2.3,14.7,274.0,31.0,1.88,Light Rain,0.25,33.6,37.8,18.8,Medium,22,Saturday,1,0,16.5,19.6,0.945,0.1,118.56
11737,Bangalore,East,4.8,24.9,215.0,42.0,1.03,Cloudy,0.07,28.2,81.3,6.3,Medium,7,Thursday,0,0,8.0,25.0,0.891,0.103,90.56
11738,Pune,Central,4.2,21.9,237.0,35.0,1.45,Clear,0.03,34.9,44.5,31.3,Very High,13,Saturday,1,0,12.2,20.6,0.838,0.12,102.89
11739,Mumbai,Airport,1.8,11.6,283.0,29.0,1.24,Cloudy,0.06,36.7,87.9,5.8,Medium,18,Thursday,0,0,19.1,21.1,0.871,0.047,98.22
11740,Mumbai,North,2.7,15.7,354.0,33.0,2.01,Clear,0.06,34.3,41.7,5.0,High,13,Wednesday,0,0,9.9,27.3,0.794,0.049,144.21
11741,Pune,Central,4.9,22.9,321.0,36.0,1.19,Cloudy,0.05,37.6,36.4,10.1,Medium,8,Friday,0,0,17.3,14.0,0.882,0.239,113.46
11742,Bangalore,Suburban,2.9,13.3,354.0,35.0,1.26,Light Rain,0.42,38.9,49.3,10.3,Very High,20,Monday,0,0,38.0,16.6,0.938,0.069,121.98
11743,Bangalore,Central,5.3,28.7,387.0,40.0,1.07,Fog,0.15,23.2,30.6,18.1,Medium,4,Thursday,0,0,15.9,32.1,0.77,0.129,127.94
11744,Pune,Central,2.2,12.6,170.0,27.0,1.28,Heavy Rain,0.68,29.2,37.6,4.4,Low,5,Saturday,1,0,12.0,21.4,0.84,0.045,71.96
11745,Chennai,West,15.8,65.1,259.0,78.0,1.26,Clear,0.12,32.0,34.1,17.5,High,10,Saturday,1,0,6.6,22.1,0.811,0.072,155.26
11746,Chennai,Suburban,3.8,24.2,298.0,34.0,1.17,Fog,0.09,40.4,69.5,3.4,Low,1,Saturday,1,0,11.4,20.6,0.747,0.099,105.34
11747,Mumbai,Suburban,2.6,18.3,190.0,32.0,1.21,Light Rain,0.41,24.2,91.9,5.6,Low,6,Wednesday,0,0,16.2,19.9,0.821,0.083,80.52
11748,Mumbai,North,6.2,27.6,306.0,48.0,1.23,Fog,0.04,22.4,53.3,27.0,Very High,16,Friday,0,0,13.3,29.6,0.864,0.07,126.36
11749,Bangalore,Suburban,2.6,11.4,230.0,32.0,1.24,Heavy Rain,0.81,35.6,76.5,13.2,Low,16,Wednesday,0,0,9.1,15.4,0.954,0.031,90.28
11750,Delhi,East,2.6,15.7,152.0,34.0,2.46,Light Rain,0.26,30.2,37.2,7.7,High,13,Wednesday,0,0,18.0,28.1,0.758,0.136,117.08
11751,Mumbai,Central,4.2,25.1,234.0,41.0,1.03,Clear,0.02,38.4,78.3,11.2,High,8,Tuesday,0,0,9.4,17.0,0.544,0.29,93.71
11752,Bangalore,North,6.3,20.5,175.0,39.0,1.82,Clear,0.0,27.1,37.5,4.4,High,12,Wednesday,0,1,12.7,25.0,0.858,0.02,109.48
11753,Mumbai,Industrial,2.5,18.0,322.0,33.0,1.27,Storm,0.87,35.2,39.2,31.9,Medium,2,Wednesday,0,0,11.0,18.8,0.962,0.04,112.75
11754,Jaipur,Suburban,2.1,15.5,200.0,31.0,1.25,Heavy Rain,0.75,24.2,39.0,10.9,Low,0,Saturday,1,0,10.2,23.5,0.849,0.097,82.75
11755,Delhi,Central,2.9,12.1,263.0,32.0,1.17,Light Rain,0.44,20.4,32.1,1.9,Low,7,Wednesday,0,1,26.4,23.3,0.838,0.065,95.3
11756,Mumbai,Suburban,1.0,6.7,241.0,23.0,1.56,Clear,0.0,39.1,39.0,3.4,High,20,Sunday,1,0,10.8,30.3,0.926,0.023,88.9
11757,Delhi,West,5.5,15.6,298.0,51.0,1.95,Heavy Rain,0.84,20.3,66.8,20.9,Very High,22,Friday,0,0,6.9,21.9,0.685,0.308,165.01
11758,Chennai,East,13.1,43.9,100.0,84.0,2.24,Clear,0.0,26.0,34.3,1.8,Medium,13,Wednesday,0,0,13.7,22.5,0.81,0.194,210.16
11759,Bangalore,Suburban,9.6,46.0,170.0,56.0,1.16,Clear,0.12,25.1,87.6,6.4,Very High,16,Wednesday,0,0,19.7,14.8,0.807,0.264,102.36
11760,Bangalore,East,8.2,45.1,230.0,52.0,1.29,Storm,0.89,37.6,44.1,4.8,High,0,Thursday,0,0,10.4,15.7,0.913,0.132,117.68
11761,Kolkata,Central,6.3,28.7,206.0,42.0,1.16,Clear,0.03,25.5,88.9,3.3,Very High,2,Thursday,0,0,10.8,27.8,0.521,0.183,94.04
11762,Pune,Suburban,3.2,18.9,429.0,37.0,1.28,Cloudy,0.12,31.3,89.9,11.4,Medium,9,Friday,0,0,33.4,25.8,0.897,0.116,141.74
11763,Mumbai,Industrial,4.2,24.3,502.0,36.0,1.08,Clear,0.11,21.1,36.0,3.3,Medium,4,Monday,0,0,8.3,32.2,0.77,0.136,149.32
11764,Pune,Airport,6.0,28.4,379.0,49.0,1.01,Clear,0.02,27.7,80.2,3.2,Medium,3,Monday,0,1,8.5,27.6,0.95,0.071,132.87
11765,Kolkata,North,19.1,69.4,184.0,118.0,1.38,Heavy Rain,0.72,25.5,44.2,7.8,Medium,19,Wednesday,0,0,11.7,20.0,0.894,0.174,203.32
11766,Chennai,Suburban,2.4,15.4,253.0,33.0,1.06,Cloudy,0.0,28.0,93.0,7.1,Low,3,Monday,0,0,16.9,20.5,0.852,0.119,90.64
11767,Mumbai,Industrial,1.3,6.6,232.0,25.0,1.17,Clear,0.07,38.3,32.4,6.8,Very High,15,Friday,0,0,17.5,16.5,0.806,0.202,80.29
11768,Delhi,South,11.4,54.6,100.0,80.0,2.42,Light Rain,0.34,38.6,88.0,16.6,High,22,Monday,0,0,11.3,20.1,0.924,0.197,215.6
11769,Mumbai,Central,9.5,36.3,416.0,63.0,1.2,Clear,0.11,35.0,32.5,8.2,Low,6,Thursday,0,0,12.1,28.0,0.643,0.169,167.12
11770,Delhi,North,5.9,34.2,245.0,55.0,1.49,Cloudy,0.12,28.5,47.0,8.1,Low,11,Tuesday,0,0,17.8,22.5,0.883,0.012,135.85
11771,Hyderabad,South,5.0,21.6,332.0,43.0,1.15,Fog,0.01,21.0,56.6,10.4,High,5,Monday,0,0,8.8,16.5,0.848,0.045,122.49
11772,Jaipur,Suburban,3.2,23.9,137.0,36.0,1.23,Clear,0.08,35.0,75.7,5.7,Very High,4,Sunday,1,0,5.0,27.7,0.766,0.242,74.42
11773,Delhi,Airport,4.8,31.6,159.0,36.0,1.17,Cloudy,0.1,36.5,93.2,20.3,Medium,18,Sunday,1,1,10.3,18.5,0.887,0.033,77.1
11774,Delhi,Suburban,6.0,25.2,133.0,52.0,1.08,Fog,0.13,21.5,55.5,22.8,Medium,4,Tuesday,0,0,8.2,27.9,0.685,0.357,85.42
11775,Hyderabad,Central,9.7,48.2,179.0,71.0,1.05,Fog,0.19,31.5,57.8,5.2,Medium,8,Sunday,1,0,7.8,19.6,0.657,0.186,113.93
11776,Bangalore,Industrial,3.2,13.2,248.0,31.0,1.14,Cloudy,0.06,35.1,63.4,7.9,High,16,Wednesday,0,0,22.6,16.6,0.714,0.054,89.9
11777,Mumbai,East,2.2,12.5,100.0,32.0,2.06,Cloudy,0.1,20.0,60.1,3.1,Very High,13,Sunday,1,0,15.2,18.1,0.847,0.17,87.92
11778,Bangalore,South,7.1,28.1,371.0,46.0,1.09,Clear,0.05,32.3,72.9,5.3,Medium,9,Friday,0,0,13.9,28.6,0.767,0.055,131.76
11779,Mumbai,Suburban,2.1,15.3,171.0,30.0,1.72,Clear,0.09,34.2,54.8,9.0,Very High,19,Saturday,1,0,13.0,24.6,0.797,0.146,89.22
11780,Bangalore,Industrial,4.1,18.1,142.0,40.0,2.28,Cloudy,0.14,30.3,92.9,6.8,Very High,14,Friday,0,0,9.2,23.8,0.902,0.33,122.44
11781,Bangalore,Suburban,2.4,17.4,252.0,29.0,1.2,Storm,0.96,28.6,78.1,6.4,Low,2,Wednesday,0,0,10.4,8.0,0.743,0.111,90.24
11782,Mumbai,Suburban,5.7,28.4,194.0,49.0,1.14,Clear,0.07,28.2,87.5,5.1,High,9,Tuesday,0,1,11.8,21.3,0.795,0.094,98.54
11783,Bangalore,East,1.8,9.0,226.0,26.0,1.06,Cloudy,0.0,31.5,85.9,6.4,Low,3,Saturday,1,1,18.5,19.8,0.778,0.063,77.28
11784,Chennai,Airport,4.5,24.2,257.0,39.0,1.14,Cloudy,0.08,25.1,55.4,6.1,Low,23,Wednesday,0,0,8.0,28.0,0.998,0.188,101.0
11785,Mumbai,North,7.4,29.5,306.0,48.0,1.26,Cloudy,0.0,32.5,89.3,15.2,Medium,16,Thursday,0,0,13.2,16.3,0.837,0.147,127.8
11786,Delhi,East,2.6,11.6,319.0,28.0,1.02,Light Rain,0.29,25.4,45.7,27.6,Low,6,Friday,0,0,10.5,18.1,0.792,0.126,98.74
11787,Bangalore,Airport,5.2,27.7,230.0,39.0,1.03,Clear,0.08,25.7,49.1,38.3,High,0,Wednesday,0,0,25.1,24.2,0.721,0.042,90.77
11788,Pune,West,2.7,12.2,549.0,35.0,1.13,Storm,1.0,33.4,76.3,11.4,High,1,Saturday,1,0,5.3,25.5,0.836,0.153,160.33
11789,Bangalore,West,6.2,25.9,297.0,56.0,1.21,Clear,0.0,26.1,48.8,7.3,High,15,Thursday,0,0,22.2,20.4,0.956,0.238,133.1
11790,Delhi,Suburban,3.9,22.6,294.0,37.0,1.98,Clear,0.0,24.6,71.7,12.3,Low,12,Sunday,1,0,12.7,32.4,0.75,0.119,137.94
11791,Kolkata,South,8.5,37.6,648.0,67.0,1.69,Clear,0.05,35.4,60.3,8.2,Medium,14,Saturday,1,0,7.3,24.1,0.968,0.036,255.79
11792,Bangalore,Central,4.8,26.5,141.0,38.0,1.17,Fog,0.15,31.1,56.4,3.9,Medium,10,Friday,0,0,8.2,24.8,0.866,0.433,75.48
11793,Kolkata,Central,6.4,22.1,377.0,51.0,1.22,Heavy Rain,0.71,26.8,36.2,10.9,High,23,Saturday,1,1,22.1,19.7,0.9,0.152,145.16
11794,Delhi,Airport,7.7,34.2,227.0,44.0,1.22,Heavy Rain,0.76,35.7,43.1,4.2,High,19,Tuesday,0,0,17.3,25.6,0.869,0.194,103.62
11795,Mumbai,South,6.6,27.2,211.0,46.0,1.06,Cloudy,0.13,31.7,53.4,7.9,Medium,8,Thursday,0,0,7.4,23.2,0.965,0.169,95.18
11796,Pune,East,4.9,20.2,369.0,41.0,1.3,Cloudy,0.02,27.7,64.7,9.9,Medium,13,Saturday,1,0,5.0,32.8,0.62,0.264,134.48
11797,Delhi,Central,6.1,24.1,180.0,50.0,2.01,Clear,0.06,35.1,91.6,6.3,Low,12,Sunday,1,0,6.6,13.2,0.896,0.02,140.1
11798,Hyderabad,South,7.7,38.3,178.0,51.0,2.1,Storm,1.0,28.2,38.2,17.8,Medium,12,Monday,0,0,15.2,19.7,0.736,0.091,146.26
11799,Jaipur,North,1.8,12.6,236.0,28.0,1.94,Clear,0.0,35.8,67.1,6.2,Medium,13,Tuesday,0,0,10.3,28.4,0.932,0.091,106.24
11800,Hyderabad,West,5.3,28.3,280.0,52.0,1.17,Heavy Rain,0.69,43.1,44.1,1.9,High,8,Monday,0,0,10.4,23.5,0.769,0.238,122.44
11801,Hyderabad,North,4.4,25.9,113.0,38.0,1.97,Clear,0.0,29.7,75.1,11.3,Medium,13,Tuesday,0,0,6.2,19.6,0.858,0.039,99.72
11802,Delhi,Industrial,3.3,18.5,298.0,35.0,1.8,Clear,0.1,42.3,59.3,4.2,Low,19,Tuesday,0,0,12.7,23.4,0.834,0.36,128.56
11803,Chennai,North,2.4,11.0,176.0,33.0,2.18,Clear,0.01,26.3,85.5,9.2,Very High,22,Monday,0,0,6.8,11.3,0.902,0.039,110.66
11804,Mumbai,North,3.2,23.4,262.0,38.0,1.25,Clear,0.0,12.2,36.5,3.3,Very High,23,Thursday,0,0,16.2,21.6,0.758,0.225,105.14
11805,Mumbai,East,3.3,20.5,222.0,38.0,1.85,Cloudy,0.09,27.1,45.6,7.4,Very High,13,Sunday,1,0,13.6,30.3,0.907,0.126,119.14
11806,Bangalore,East,5.3,18.2,141.0,39.0,1.1,Fog,0.09,24.6,91.2,18.8,High,16,Friday,0,0,13.8,21.7,0.854,0.085,73.92
11807,Bangalore,East,7.2,39.2,154.0,59.0,1.03,Clear,0.02,22.1,63.1,5.4,Medium,10,Wednesday,0,0,8.9,24.7,0.768,0.047,94.65
11808,Bangalore,Suburban,6.3,31.3,157.0,49.0,1.12,Heavy Rain,0.65,27.3,57.1,13.6,High,3,Tuesday,0,1,12.2,28.8,0.949,0.054,89.42
11809,Hyderabad,Central,8.3,38.2,295.0,63.0,1.27,Cloudy,0.1,29.2,48.8,6.6,Low,9,Tuesday,0,0,28.2,21.4,0.875,0.256,144.91
11810,Delhi,Industrial,12.6,63.3,181.0,94.0,1.21,Cloudy,0.02,37.8,43.5,16.9,Medium,3,Tuesday,0,0,10.3,13.0,0.771,0.022,153.56
11811,Delhi,Suburban,1.7,10.0,155.0,26.0,1.9,Storm,0.89,31.3,72.1,2.8,Medium,14,Sunday,1,0,20.6,20.2,0.708,0.116,83.5
11812,Mumbai,South,4.7,21.3,131.0,38.0,1.1,Clear,0.06,35.7,38.9,9.5,Medium,1,Tuesday,0,0,12.5,18.7,0.882,0.15,70.62
11813,Mumbai,Airport,10.4,49.5,515.0,67.0,1.17,Fog,0.12,28.2,60.4,4.5,High,6,Friday,0,0,16.2,24.5,0.684,0.036,191.69
11814,Bangalore,Industrial,1.3,12.0,242.0,26.0,1.18,Clear,0.0,27.0,79.1,11.0,Low,17,Monday,0,0,5.4,16.9,0.672,0.238,83.92
11815,Mumbai,Central,4.4,25.6,200.0,42.0,1.06,Clear,0.08,34.3,79.2,10.0,Low,17,Wednesday,0,0,9.3,21.3,0.864,0.142,88.52
11816,Mumbai,East,7.5,33.3,352.0,51.0,1.25,Heavy Rain,0.78,28.7,70.7,5.3,Medium,15,Monday,0,0,11.4,22.1,0.695,0.113,141.19
11817,Hyderabad,Suburban,2.9,12.6,160.0,30.0,1.21,Cloudy,0.01,33.1,41.8,12.5,High,2,Thursday,0,0,8.8,23.6,0.769,0.043,71.5
11818,Mumbai,Industrial,15.2,60.2,481.0,68.0,2.05,Light Rain,0.43,35.1,64.9,4.3,High,13,Wednesday,0,1,10.8,18.5,0.765,0.036,245.22
11819,Chennai,North,2.4,12.1,270.0,28.0,1.19,Heavy Rain,0.66,40.2,72.6,6.9,High,16,Wednesday,0,0,12.7,26.4,0.589,0.172,92.72
11820,Hyderabad,Suburban,2.5,18.7,352.0,29.0,1.0,Clear,0.09,39.3,38.1,6.8,Low,5,Thursday,0,0,13.4,20.5,0.872,0.003,106.44
11821,Jaipur,West,15.7,68.1,341.0,112.0,1.15,Cloudy,0.01,25.4,36.6,4.1,High,16,Thursday,0,0,13.2,26.3,0.913,0.125,203.82
11822,Bangalore,Industrial,2.5,14.9,138.0,31.0,2.0,Clear,0.12,23.9,40.8,16.5,Very High,13,Thursday,0,0,19.9,28.5,0.842,0.097,92.36
11823,Bangalore,West,6.4,33.3,126.0,58.0,1.22,Clear,0.07,33.9,68.0,6.0,High,10,Sunday,1,0,5.0,24.8,0.904,0.095,98.48
11824,Pune,South,12.2,46.2,183.0,77.0,1.25,Clear,0.13,35.9,83.9,5.2,Medium,1,Monday,0,0,13.2,23.8,0.751,0.032,136.51
11825,Bangalore,Airport,3.9,20.6,132.0,39.0,1.22,Clear,0.12,28.4,81.2,4.4,Medium,18,Tuesday,0,0,5.8,16.2,0.554,0.146,76.62
11826,Kolkata,South,4.6,19.9,411.0,47.0,1.11,Light Rain,0.41,32.4,59.9,12.8,High,3,Thursday,0,0,16.6,26.2,0.686,0.08,142.59
11827,Mumbai,Airport,6.1,26.3,313.0,55.0,1.02,Clear,0.13,27.5,52.7,2.2,High,4,Sunday,1,0,7.1,26.9,0.967,0.147,124.96
11828,Bangalore,Central,5.4,22.8,109.0,46.0,1.04,Clear,0.1,33.0,78.6,11.4,Medium,4,Wednesday,0,0,5.0,24.6,0.729,0.026,71.82
11829,Mumbai,South,2.9,14.1,153.0,33.0,1.1,Light Rain,0.36,26.1,88.4,9.2,High,1,Saturday,1,0,9.8,23.6,0.692,0.23,69.96
